sentence,label
，下起暴雨，前任管家回到宅邸說是要取樣東西，氏家人慌忙走閃，媽媽應門，亂了方寸之下由任管家進門,寄生上流
進門以後，沒料到還有另扇無人知曉的門，孰料豪宅藏著地下室，是前任屋主日籍設計師特別規劃的避難室，裡頭竟然窩住著管家積欠高利貸逼債隱居的丈夫，馬馬虎虎的苟活著,寄生上流
管家被辭退之前，他們也嚮往著透過社長給與的工作機會翻身，偶爾想像自己成為大宅的主人，坐擁美景樂音繞樑過上符合布爾喬亞美感的品味生活,寄生上流
這都是社長賜給我的啊,寄生上流
RESPECT!地下室形容枯槁的男人說，撿拾著資本主義的殘羹剩餚，他終究還是活著,寄生上流
，後來真相曝光，兩組不曾也不可能擁有大宅的人在地下室一陣廝殺，爭奪的，只是在上層社會的暗影處勉強求生的可能性，攪和上因雨提前返家的社長一家人，一切愈發失控了,寄生上流
氏一家人暫時處理罷管家夫婦，匿藏著，聽到社長夫婦的對話,寄生上流
司機不錯啊，雖然好幾次幾乎都要逾越界線了，卻總是勉強維持著—唯有氣味，怎麼也擋不住，他的衣服有一種廉價的肥皂氣味,寄生上流
語氣裡盡是遭到冒犯的不滿,寄生上流
兩夫婦偎靠著，起了愛慾，太太裝作前任司機在高級賓士車上車震的、那個穿廉價內褲嗑藥的女人，裝作下賤，裝作一個想像中的底層階級—只是扮演而已，她當然不是，只是，助興的遊戲 ,寄生上流
沒得選擇的氏一家人還躲在茶几下,寄生上流
，趁著暴雨和黑夜，氏一家逃出那棟不會淹水的高處的大宅，惡水滔滔落下，他們也從那個晉升上流的幻夢中醒來，一路往下，再往下，再往下，直到自己那個位在地下室社會底層的家,寄生上流
家淹沒了，他們進到裡面但萬事無力回天，爸爸先取下太太那幀得獎的紀念照片，那是他的家族榮耀，無法割捨的一點點小自尊，在這個壞滅萬事的夜晚，他只有自尊還放不下,寄生上流
某人從水中拾起那塊朋友送來的石頭，抱著，抱著就沒放開過了，扣問那個上層世界的敲門磚和鐵石心腸，他放不掉了,寄生上流
，你知道人生什麼計畫不會失敗嗎？就是沒有計畫,寄生上流
人生是無法永遠照計畫進行的，這樣發生了什麼才會都無所謂,寄生上流
爸爸說，已經放棄了一切脫離底層社會的可能性,寄生上流
，次日陽光普照，萬物皆美，社長家要替小兒子舉辦派對，一夜狼狽的家人疲倦的由任社長家使喚,寄生上流
賓客雲集，意態從容，宅邸內事事理想，唯獨一股悶濕的突兀的臭味掩藏不住,寄生上流
，我真的能像他們一樣嗎？某人低聲問，慢慢堅定自己，決定要拿石頭到地下室殺了阻礙自己和家人晉升上流的管家夫婦，殺了他們才有加入這場豪奢派對的可能性,寄生上流
不如人意，地下室的男子逃出來，在上層階級的盛宴裡，和同是下層階級的氏一家捨命搏殺，死了人，流了血，社長靠向困居地下室的那個骯髒男人撿拾車鑰匙，嗅到那股專屬於底層人的惡臭，忍不住皺了眉,寄生上流
一切混亂，兒子癲癇，庭院內橫陳死傷者，唯獨對於底層社會根本的鄙視難以掩藏，爸爸終於忍無可忍，對上層階級發起反攻，代表自己、自己的家人、甚至那對地下室的夫婦，手刃了社長,寄生上流
，事件終了，活下來的某人和媽媽再度回到那個滅頂的地下室生活，殺死人的爸爸則消失了，再沒有人看過他,寄生上流
只有某人知道，父親還在那個比地底更深的地下室裡，豪宅換了主人，先是日本人、接著是韓國人，最後是歐洲人，象徵資本主義的大房子主體在全球化的時代遞嬗不止，唯獨本質不變,寄生上流
身為韓國底層階級的父親再無可能真正離開地下室了，某人發願，要奮力向上，有朝買下那一屋宇，從裡到外擁有那個體系，屆時，困於底層的父親或者還有更多他者，只需要走上來，沒有恥辱沒有痛苦，離開那個階級剝削的困局，走上來…，當然那是很久很久以後，並無同理共感也無常規的階級流通可能，他自己成為那個上層社會以後了,寄生上流
去年橫掃國際影展拿遍大獎為韓國爭光亞洲鄰國也跟著沾光的《寄生上流》，真令我看了笑得合不攏嘴，雖然電影的世界觀與我讀到的訊息可能很冷峻殘酷，但光就劇情編排拍攝轉折與演出互動來說，幾乎每分鐘都令我看得幸災樂禍 XD 這應該算是部黑色喜劇片，而且它講故事的方式應該不算寫實而更偏寓言，因此有很多下流很扯上流很呆的誇張情節，我們應該都不用太在意了，那就是要來拍誇張拍搞笑卻暗暗令人心驚的嘛,寄生上流
，說誇張，這片是也真誇張，彷彿有個一對一的完整計畫讓下流一家按表操課手到擒來,寄生上流
真要說整片經過了多久時間？恐怕也就一個禮拜吧？數學家教美術家教管家廚娘司機先生一天進一個、然後一個晚上開個小轟趴遇上了大雨、下一個早上就庭院烤肉歡樂落幕了 XD 要我說，真正的有錢上流人才不會那麼天真呆萌、真正力爭上游的下流人才不會這麼甘冒大險得寸進尺，只要寫實說來彼此應該都會更有城府與心機、都會給自己留下更能隨機應變的後路,寄生上流
不過此片不是玩寫實而是玩寓言，那當然一個蘿蔔一個坑、接二連三迅速搭起完美的寄生上流大舞台！，既然寓言成分很重，那我看這片就不免要腦洞大開盡情腦補了，如果不喜還請包涵,寄生上流
 看這片，我首先對這棟山丘豪宅建築看得目不轉睛！不但好奇這棟房子到底在哪裡、甚至還學古代領主城堡蓋個地道避難室？也很好奇韓國建築家南宮賢子是否真有其人或是否影射何人？不過後來查查資料，發現這棟是本片特別蓋出來的，簡直就是打造了一個韓國人以及各種資本國家人夢想的小世界,寄生上流
突然間，我腦洞大開地覺得：這間房子就是韓國！或著要說這間房子就是台灣、或這間房子就是任何一個資本社會，好像也通， 給一踢,寄生上流
而當主角一家發現地底下竟然住著個洞穴男子時，就考驗他們同為下流階級要求生時踢還是不踢,寄生上流
很遺憾，在本片故事中，下層階級是不會團結革命的、甚至不會團結互助的，他們只會互相踩踏取代把對方一腳踢開，因為他們的理想都是成為那寄生上流領域的中產大夢，這夢有你就沒我，當然靠踢開爬上來,寄生上流
這和資本社會踢開別人爬進大公司，本是相通的,寄生上流
，只是主角一家把別人一腳踢開、自己在寄生上流空間的中產幻夢裡過了一晚，只要這中間出任何莫名其妙的差錯，瞬間又被打回原形一無所有,寄生上流
這莫名奇妙可以是任何事，可以是下流在卑躬屈膝學習上流的路上不慎越線或露氣味、可以是下流自己打來打去打出火來、可以是上流自己興之所至一念之間,寄生上流
 一切莫名其妙的差錯，總歸如一陣難以預報的天降大雨！別叫什麼融風暴或融海嘯乾脆就叫融大雨吧！大雨來了就知上流下流承擔風險的體質，也是個較大尺度的建築與地理之喻：水往低處流，上層的刷洗過去無事一身輕，所有風險全部轉嫁累積給下流,寄生上流
，同處一個社會的下流，下流中的上世代總是較沒希望，正如老爸悠悠道沒計畫就是最好的計畫，但下流中的下世代有知識技術較貼近社會脈動還以為自己能搞出什麼計畫來,寄生上流
本片建築三層中，能爬到上流下世代子女們樓上臥房的，也就主角姐弟倆,寄生上流
下流父母倆能夠爬的最高層，不過就是中層起居空間，而且其實重要活動一個是倉儲一個是開車都在下層,寄生上流
就算待在中下層好像很穩定，其實一個不小心馬上掉到最最底層，而且發現這底層早就有別人！這別人還抱持著諄諄希望覺得自己在這大宅世界還有重見天日的一天，彷彿資本社會被打到谷底的還以為有重起爐灶的一天,寄生上流
，  話說下流穴居苟活歸苟活，要是有天真的遇難快活不成了又該怎麼辦？底層下流雖然在社會媒體發聲管道微乎其微，但在走到絕路時還是能用額頭血淚敲下他們的摩斯密碼，地面上喜歡過印地安式！波希米亞潮生活的上流年輕人都看得懂，只是不理會 XD，到片尾，連主角老爸也來敲起摩斯密碼了，是否連他也瀕臨崩潰快活不成了？但連同為下流的親生兒子也不想理會 XD 擁有知識技術的年輕人，不論是上流波希米亞的文青、還是下流真材實料的知青，看到底層爆發不平之鳴時都是視而不見的,寄生上流
你要說韓國年輕人對韓國老人、資本社會年輕人對長輩、或說一家的子女對一家的父親、真會如此視而不見見死不救嗎？他們是絕不會承認地，道德上不會承認給別人來招罵、心理上不會承認給自己來自責，只會寫寫架空文章勾勒高遠理想畫畫社會正義階級流動的大餅，但說到真實行動只是笑笑再說吧,寄生上流
，如果穴居底層瀕臨絕望的下流老人，即使發出不平之鳴仍沒人要聽而走投無路，那可糟糕這社會隱憂準備爆發了,寄生上流
社會的上流人，也許都自命我一切財富基業正正當當，正如本片社長一家人無可救藥地天真善良，但不管你多天真善良多不值得社會的懲罰，你只要忽視底層悲歌就將遭受飛來橫禍,寄生上流
社長的兒子是知道底層有人的，但在他的印地安風波希米亞生日會裡，他也沒正視它或說出來的意思,寄生上流
社長本人很善良是啥也不知的，但只要流露了對上流下流那最基本如氣味般的不干我事世界觀，你就算人品再善良做事再公道，都要被掃到,寄生上流
， cue點是不只吃香腸喝啤酒的德國上流家庭呀，如果能拍也該拍部德國版！不知大家心中有沒有什麼理想的德國演員人選呢？我先投湯姆謝林一票，他這年紀早該揮別德國男孩改演德國老爸了 XD， BAFTA Oscar大片，還更像齣追趕跑跳的韓劇般，黑色幽默逗趣搞笑、高潮迭起毫無冷場,寄生上流
話說看看他們回想自己，我們自己比較像本片上流 vs 下流中的哪一邊呢？好像兩邊都說不上而較像中間的中產，但本片又令人不安地提出了中產狀態只是幻夢的世界觀,寄生上流
